1 0:0:0
2 0:0:0
3 0:0:0
4 0:0:0
5 0:0:0
6 0:0:0
7 0:0:0
8 0:0:0
9 0:0:0
10 0:0:0
11 0:0:0
12 0:0:0
13 0:0:0
14 0:0:0
15 0:0:0
16 0:0:0
17 0:0:0
18 0:0:0
19 0:0:1
20 0:0:1
21 0:0:1
22 0:0:1
23 0:0:1
24 0:0:1
25 0:0:1
26 0:0:1
27 0:0:1
28 0:0:1
29 0:0:1
30 0:0:1
31 0:0:1
32 0:0:1
33 0:0:1
34 0:0:1
35 0:0:1
36 0:0:1
37 0:0:1
38 0:0:1
39 0:0:1
40 0:0:1
41 0:0:1
42 0:0:1
43 0:0:2
44 0:0:2
45 0:0:2
46 0:0:2
47 0:0:2
48 0:0:2
49 0:0:2
50 0:0:2
51 0:0:2
52 0:0:2
53 0:0:2
54 0:0:2
55 0:0:2
56 0:0:2
57 0:0:2
58 0:0:2
59 0:0:2
60 0:0:2
61 0:0:2
62 0:0:2
63 0:0:2
64 0:0:2
65 0:0:2
66 0:0:2
67 0:0:2
68 0:0:3
69 0:0:3
70 0:0:3
71 0:0:3
72 0:0:3
73 0:0:3
74 0:0:3
75 0:0:3
76 0:0:3
77 0:0:3
78 0:0:3
79 0:0:3
80 0:0:3
81 0:0:3
82 0:0:3
83 0:0:3
84 0:0:3
85 0:0:3
86 0:0:3
87 0:0:3
88 0:0:3
89 0:0:3
90 0:0:3
91 0:0:3
92 0:0:3
93 0:0:3
94 0:0:3
95 0:0:4
96 0:0:4
97 0:0:4
98 0:0:4
99 0:0:4
100 0:0:4
101 0:0:4
102 0:0:4
103 0:0:4
104 0:0:4
105 0:0:4
106 0:0:4
107 0:0:4
108 0:0:4
109 0:0:4
110 0:0:4
111 0:0:4
112 0:0:4
113 0:0:4
114 0:0:4
115 0:0:4
116 0:0:4
117 0:0:4
118 0:0:4
119 0:0:4
120 0:0:4
121 0:0:4
122 0:0:5
123 0:0:5
124 0:0:5
125 0:0:5
126 0:0:5
127 0:0:5
128 0:0:5
129 0:0:5
130 0:0:5
131 0:0:5
132 0:0:5
133 0:0:5
134 0:0:5
